交易類型,行政區,交易日期,地址,建物型態,移轉層次,總樓層,房型,總坪數,成交總價(萬),車位總價(萬),每坪單價(萬),含車位,車位類別,成交建案名稱,備註
買賣(含新成屋/中古),仁武區,2026-01-07,高雄市仁武區霞海東二街７５號四樓,住宅大樓(11層含以上有電梯),四層,十五層,1房2廳2衛,32.02,1118.0,0.0,34.92,是,坡道平面,,
買賣(含新成屋/中古),楠梓區,2026-01-31,高雄市楠梓區藍田路６１６號十樓,住宅大樓(11層含以上有電梯),十層,十四層,3房2廳2衛,40.4,996.9,0.0,24.68,是,坡道機械,,陽台外推；
買賣(含新成屋/中古),前金區,2026-01-25,高雄市前金區文武二街２００號八樓之５,住宅大樓(11層含以上有電梯),八層,十五層,2房1廳1衛,21.8,640.0,0.0,29.36,否,,,
買賣(含新成屋/中古),鼓山區,2026-01-26,高雄市鼓山區銘傳路２４巷１號８樓,住宅大樓(11層含以上有電梯),八層,十一層,4房2廳1衛,56.82,900.0,0.0,15.84,是,坡道平面,,陽台外推；包含公共設施保留地用地；
買賣(含新成屋/中古),鹽埕區,2026-01-30,高雄市鹽埕區七賢三路２６９號１１樓之５２,住宅大樓(11層含以上有電梯),十一層,十六層,1房0廳1衛,8.35,20.0,0.0,2.4,否,,,建物坐落地號：鹽壽段5地號；地上權房屋；
買賣(含新成屋/中古),鼓山區,2026-01-26,高雄市鼓山區中華一路２４７巷１５弄２７號,住宅大樓(11層含以上有電梯),一層，二層，三層,十五層,5房1廳3衛,61.83,2000.0,0.0,32.35,否,,,總價:2000萬 土地出售:14430200元 房屋出售:5569800元
買賣(含新成屋/中古),苓雅區,2026-01-25,高雄市苓雅區門街６２號三樓,住宅大樓(11層含以上有電梯),三層,十五層,3房2廳2衛,51.57,1996.0,0.0,38.7,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-01-08,高雄市三民區民族一路５０３巷８號二樓之１６,住宅大樓(11層含以上有電梯),二層,十五層,2房1廳1衛,24.94,550.0,0.0,22.05,否,,,含傢俱設備費；
買賣(含新成屋/中古),三民區,2026-01-16,高雄市三民區鼎山街５６６之１５號四樓,華廈(10層含以下有電梯),四層,七層,4房2廳3衛,90.33,1350.0,0.0,14.95,否,,,
買賣(含新成屋/中古),左營區,2026-01-18,高雄市左營區文慈路１９２巷１號八樓之１,住宅大樓(11層含以上有電梯),八層,二十層,2房2廳1衛,21.78,490.0,0.0,22.5,否,,,
買賣(含新成屋/中古),左營區,2026-01-27,高雄市左營區立大路５０巷１７弄１號八樓之２,住宅大樓(11層含以上有電梯),八層，電梯樓梯間,十二層,3房2廳2衛,32.42,875.0,0.0,26.99,否,,,陽台外推；
買賣(含新成屋/中古),鳳山區,2026-01-19,高雄市鳳山區北昌五街２５號三樓,住宅大樓(11層含以上有電梯),三層,十五層,3房2廳2衛,34.36,850.0,0.0,24.74,是,坡道機械,,
買賣(含新成屋/中古),仁武區,2026-01-30,高雄市仁武區名湖街１６５號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,2房2廳1衛,35.7,815.0,0.0,22.83,是,坡道平面,,含裝潢費；含傢俱設備費；
買賣(含新成屋/中古),前鎮區,2025-12-06,高雄市前鎮區和平二路１２５之１號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,3房2廳2衛,80.97,3200.0,615.0,31.93,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-12-29,高雄市三民區北平一街６２號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,3房2廳2衛,44.97,2080.0,0.0,46.25,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-12-25,高雄市三民區民族一路５０３巷３６號十五樓之１,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,46.72,1100.0,0.0,23.54,是,坡道平面,,地上權房屋；
買賣(含新成屋/中古),左營區,2025-12-24,高雄市左營區至真路５０１號十二樓之８,住宅大樓(11層含以上有電梯),十二層,十五層,2房2廳1衛,28.4,1010.0,0.0,35.56,是,坡道機械,,
買賣(含新成屋/中古),鳳山區,2025-12-27,高雄市鳳山區福誠五街１０９號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,3房2廳2衛,48.24,1058.0,170.0,18.41,是,坡道平面,,建物坐落地號：福誠段20地號；地上權房屋；
買賣(含新成屋/中古),鳳山區,2025-12-05,高雄市鳳山區鳳東三街６０號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,2房2廳2衛,35.43,1160.0,200.0,27.1,是,坡道平面,,
買賣(含新成屋/中古),鼓山區,2025-12-25,高雄市鼓山區裕國街９１號九樓,住宅大樓(11層含以上有電梯),九層,十五層,2房2廳1衛,30.69,1220.0,0.0,39.75,是,坡道平面,,
買賣(含新成屋/中古),鼓山區,2025-12-28,高雄市鼓山區九如四路５６６號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,3房2廳2衛,44.46,1358.0,0.0,30.54,是,坡道平面,,陽台外推；
買賣(含新成屋/中古),苓雅區,2025-12-20,高雄市苓雅區中山二路４６１號三樓之３,住宅大樓(11層含以上有電梯),三層,十一層,2房2廳2衛,21.11,480.0,0.0,22.74,否,,,
買賣(含新成屋/中古),三民區,2025-12-06,高雄市三民區熱河三街２０號七樓,住宅大樓(11層含以上有電梯),七層,十五層,2房2廳2衛,47.01,1602.0,230.0,29.19,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-12-06,高雄市三民區熱河三街２８號八樓,住宅大樓(11層含以上有電梯),八層,十五層,2房1廳1衛,19.99,836.0,0.0,41.82,否,,,
買賣(含新成屋/中古),三民區,2025-12-08,高雄市三民區熱河三街２２號八樓,住宅大樓(11層含以上有電梯),八層,十五層,2房2廳1衛,36.51,1234.0,200.0,28.32,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-12-08,高雄市三民區熱河三街３６號七樓,住宅大樓(11層含以上有電梯),七層,十五層,2房1廳1衛,23.29,967.0,0.0,41.52,否,,,
買賣(含新成屋/中古),三民區,2025-12-09,高雄市三民區大豐二路２２５號二十七樓之７,住宅大樓(11層含以上有電梯),二十七層,二十九層,2房1廳1衛,27.43,1002.0,125.0,31.97,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2025-12-06,高雄市三民區熱河三街２８號七樓,住宅大樓(11層含以上有電梯),七層,十五層,2房1廳1衛,29.98,1061.0,230.0,27.72,是,坡道平面,,
買賣(含新成屋/中古),左營區,2025-12-28,高雄市左營區新莊一路３９３號十一樓之２,住宅大樓(11層含以上有電梯),十一層，電梯樓梯間,二十三層,3房2廳2衛,54.38,1270.0,0.0,23.35,是,坡道機械,,其他增建；
買賣(含新成屋/中古),左營區,2025-12-31,高雄市左營區重忠路２１號五樓之３,住宅大樓(11層含以上有電梯),五層,十四層,3房2廳2衛,42.57,980.0,0.0,23.02,是,坡道平面,,含傢俱設備費；
買賣(含新成屋/中古),楠梓區,2025-12-20,高雄市楠梓區大學十八街１１０號四樓,住宅大樓(11層含以上有電梯),四層,十九層,3房2廳2衛,40.22,940.0,0.0,23.37,是,坡道機械,,
買賣(含新成屋/中古),苓雅區,2025-12-21,高雄市苓雅區三多四路１０６之１３號六樓之１１,住宅大樓(11層含以上有電梯),六層,十五層,2房2廳2衛,29.98,1080.0,0.0,36.02,否,,,
買賣(含新成屋/中古),前鎮區,2025-12-31,高雄市前鎮區廣西路２０５號四樓之７,住宅大樓(11層含以上有電梯),四層,十六層,2房2廳1衛,25.16,595.0,0.0,23.65,否,,,建物坐落地號：盛興段1492地號；其他增建；地上權房屋；
買賣(含新成屋/中古),三民區,2025-12-15,高雄市三民區建國三路４１１號四樓之５,住宅大樓(11層含以上有電梯),四層,十五層,3房1廳1衛,27.11,900.0,0.0,33.2,否,,,
買賣(含新成屋/中古),三民區,2025-12-13,高雄市三民區熱河三街４０號十樓,住宅大樓(11層含以上有電梯),十層,十五層,2房2廳2衛,43.47,1500.0,230.0,29.22,是,坡道平面,,
買賣(含新成屋/中古),楠梓區,2025-12-11,高雄市楠梓區大學十九街１１０號九樓,住宅大樓(11層含以上有電梯),九層,十五層,3房2廳2衛,46.23,1280.0,0.0,27.69,是,坡道平面,,
買賣(含新成屋/中古),左營區,2025-12-09,高雄市左營區華夏路４１１號十六樓之９,住宅大樓(11層含以上有電梯),十六層,二十七層,1房2廳2衛,35.99,1565.0,190.0,38.21,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2025-12-31,高雄市鼓山區明誠三路６７９號五樓,住宅大樓(11層含以上有電梯),五層,十九層,0房0廳0衛,66.34,1900.0,0.0,28.64,是,坡道平面,,
買賣(含新成屋/中古),鼓山區,2025-12-31,高雄市鼓山區明誠三路６７５號五樓,住宅大樓(11層含以上有電梯),五層,十九層,0房0廳0衛,67.96,1850.0,0.0,27.22,是,坡道機械,,
買賣(含新成屋/中古),新興區,2025-12-30,高雄市新興區民權一路２５１號１３樓之３,住宅大樓(11層含以上有電梯),十三層,二十八層,3房0廳0衛,85.34,1500.0,0.0,17.58,是,坡道機械,,陽台外推；
買賣(含新成屋/中古),前鎮區,2025-12-19,高雄市前鎮區翠亨北路１９５號十五樓之５,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,40.73,1573.0,200.0,33.71,是,坡道平面,,含裝潢費；
買賣(含新成屋/中古),楠梓區,2025-12-25,高雄市楠梓區翠屏路１０號三樓,住宅大樓(11層含以上有電梯),三層,十五層,3房2廳1衛,29.56,868.0,0.0,29.36,是,坡道機械,,
買賣(含新成屋/中古),苓雅區,2025-12-27,高雄市苓雅區憲政路９８號九樓之３,住宅大樓(11層含以上有電梯),九層,二十四層,2房1廳1衛,21.17,780.0,0.0,36.84,否,,,
買賣(含新成屋/中古),前鎮區,2025-12-21,高雄市前鎮區廣西路１９９號四樓之７,住宅大樓(11層含以上有電梯),四層,十六層,2房2廳1衛,25.15,567.0,0.0,22.54,否,,,建物坐落地號：盛興段1492地號；地上權房屋；
買賣(含新成屋/中古),鳳山區,2025-12-31,高雄市鳳山區鳳東三街４８號七樓,住宅大樓(11層含以上有電梯),七層,十五層,3房2廳2衛,40.9,1240.0,200.0,25.43,是,坡道平面,,
買賣(含新成屋/中古),鳳山區,2025-12-25,高雄市鳳山區光遠路７０巷１９號二樓,華廈(10層含以下有電梯),二層,七層,3房2廳2衛,45.91,930.0,0.0,20.26,是,坡道平面,,其他增建；
買賣(含新成屋/中古),左營區,2025-12-29,高雄市左營區桃子園路２８號八樓之１１,住宅大樓(11層含以上有電梯),八層,十八層,3房2廳2衛,41.79,1283.0,0.0,30.7,是,坡道平面,,
買賣(含新成屋/中古),左營區,2025-12-27,高雄市左營區崇德路１０號十三樓,住宅大樓(11層含以上有電梯),十三層,十四層,3房2廳2衛,33.63,920.0,0.0,27.36,否,,,
買賣(含新成屋/中古),鳳山區,2025-12-03,高雄市鳳山區中山西路３６４之１４號九樓,住宅大樓(11層含以上有電梯),九層，十層,十六層,3房2廳2衛,46.1,1170.0,150.0,22.13,是,坡道平面,,夾層；其他增建；
買賣(含新成屋/中古),前金區,2025-12-17,高雄市前金區市中一路３３號二十一樓,住宅大樓(11層含以上有電梯),二十一層，二十二層,二十二層,5房3廳4衛,194.5,3750.0,0.0,19.28,是,坡道平面,,
買賣(含新成屋/中古),楠梓區,2025-12-25,高雄市楠梓區大學六十二街８２號十一樓,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,43.49,1458.0,218.0,28.51,是,坡道平面,,
買賣(含新成屋/中古),楠梓區,2025-12-30,高雄市楠梓區大學十六街３０２號四樓,住宅大樓(11層含以上有電梯),四層,十三層,2房1廳2衛,26.02,968.0,0.0,37.2,否,,,
買賣(含新成屋/中古),左營區,2025-11-29,高雄市左營區桃子園路２６號十五樓之１１,住宅大樓(11層含以上有電梯),十五層,十八層,2房1廳1衛,30.77,900.0,0.0,29.25,是,坡道平面,,
買賣(含新成屋/中古),苓雅區,2025-11-29,高雄市苓雅區青年一路３１號２７樓之３,住宅大樓(11層含以上有電梯),二十七層，二十八層,二十八層,6房6廳6衛,201.43,3380.0,0.0,16.78,是,坡道平面,,含傢俱設備費；其他增建；
買賣(含新成屋/中古),三民區,2025-11-24,高雄市三民區大豐二路２２５號二十四樓之９,住宅大樓(11層含以上有電梯),二十四層,二十九層,2房1廳1衛,26.94,973.0,125.0,31.48,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2025-11-11,高雄市楠梓區加昌路２６６之１號二十四樓,住宅大樓(11層含以上有電梯),二十四層,二十九層,4房2廳2衛,57.49,1200.0,0.0,20.87,是,坡道平面,,
買賣(含新成屋/中古),橋頭區,2025-11-20,高雄市橋頭區經武路５２號十一樓之７,住宅大樓(11層含以上有電梯),十一層,二十四層,2房2廳2衛,29.15,860.0,0.0,29.5,是,坡道機械,,
買賣(含新成屋/中古),仁武區,2025-11-29,高雄市仁武區霞海中街３３號五樓,住宅大樓(11層含以上有電梯),五層,十四層,2房2廳1衛,36.7,1158.0,0.0,31.55,是,坡道平面,,
買賣(含新成屋/中古),前鎮區,2025-11-22,高雄市前鎮區和平二路１２５之２號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,77.1,3275.0,460.0,36.51,是,坡道平面,,
買賣(含新成屋/中古),前鎮區,2025-11-22,高雄市前鎮區和平二路１２５之３號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,76.81,3250.0,460.0,36.32,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-11-20,高雄市三民區德旺街１９８號,住宅大樓(11層含以上有電梯),一層,二十二層,0房0廳0衛,42.89,3040.0,300.0,63.88,是,坡道平面,,
買賣(含新成屋/中古),新興區,2025-11-12,高雄市新興區五福二路１３６號九樓之１,住宅大樓(11層含以上有電梯),九層,十五層,3房2廳2衛,94.61,2550.0,0.0,26.95,是,坡道平面,,
買賣(含新成屋/中古),三民區,2025-11-21,高雄市三民區德旺街１６０號四樓,住宅大樓(11層含以上有電梯),四層,二十三層,3房2廳2衛,63.55,2370.0,450.0,30.21,是,坡道平面,,
買賣(含新成屋/中古),鼓山區,2025-10-27,高雄市鼓山區中華一路２０３號十一樓,住宅大樓(11層含以上有電梯),十一層,十二層,0房0廳0衛,155.69,3600.0,0.0,23.12,是,坡道平面,,其他增建；
買賣(含新成屋/中古),左營區,2025-10-18,高雄市左營區海明街７７號四樓,住宅大樓(11層含以上有電梯),四層,十五層,3房1廳2衛,43.37,960.0,0.0,22.14,是,坡道平面,,
買賣(含新成屋/中古),苓雅區,2025-10-23,高雄市苓雅區民族二路７２號二十一樓之１,住宅大樓(11層含以上有電梯),二十一層,三十三層,0房0廳0衛,89.91,2420.0,0.0,26.92,是,坡道平面,,毛胚屋；
買賣(含新成屋/中古),鳳山區,2025-08-19,高雄市鳳山區經武路１５３號十三樓之２,住宅大樓(11層含以上有電梯),十三層,十五層,3房2廳2衛,45.06,1570.0,0.0,34.84,是,坡道平面,,
買賣(含新成屋/中古),左營區,2025-08-18,高雄市左營區文自路５２４巷４９號十一樓,住宅大樓(11層含以上有電梯),十一層,十五層,2房2廳1衛,20.4,858.0,0.0,42.06,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),前鎮區,2025-07-24,高雄市前鎮區瑞隆路５９１號八樓之１,住宅大樓(11層含以上有電梯),八層,十五層,3房2廳2衛,37.89,1445.0,155.0,34.05,是,升降機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2025-07-02,高雄市三民區忠孝一路４７３巷１號十二樓之１,住宅大樓(11層含以上有電梯),十二層,十二層,2房1廳1衛,19.24,450.0,0.0,23.39,否,,,含傢俱設備費；陽台外推；
買賣(含新成屋/中古),新興區,2025-07-29,高雄市新興區八德二路６號六樓之１,住宅大樓(11層含以上有電梯),六層,十二層,1房1廳1衛,8.89,110.0,0.0,12.37,否,,,產權移轉相關稅費、代辦費，由買方負擔。親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),左營區,2025-05-13,高雄市左營區民族一路１１０１巷１８號二樓,華廈(10層含以下有電梯),二層,八層,2房2廳2衛,32.35,1465.0,175.0,39.88,是,一樓平面,,僅有使用權車位預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),小港區,2025-04-18,高雄市小港區高松路１９之６號三樓,住宅大樓(11層含以上有電梯),三層,十三層,2房2廳2衛,44.59,1228.0,165.0,23.84,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2025-04-18,高雄市三民區正忠路３５５號九樓之５,住宅大樓(11層含以上有電梯),九層,十四層,3房2廳2衛,46.26,1810.0,240.0,33.94,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2025-03-01,高雄市鼓山區明倫路１６０號,住宅大樓(11層含以上有電梯),一層，二層,二十九層,0房0廳0衛,56.52,5200.0,0.0,92.0,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2025-03-02,高雄市左營區民族一路１１０１巷１６號二樓,華廈(10層含以下有電梯),二層,八層,2房2廳2衛,28.96,1290.0,0.0,44.54,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2025-03-22,高雄市左營區華夏路４１１號十三樓,住宅大樓(11層含以上有電梯),十三層,二十七層,2房2廳2衛,49.54,2260.0,260.0,40.37,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2025-03-07,高雄市鳳山區公園三街２號七樓,住宅大樓(11層含以上有電梯),七層,十五層,3房2廳2衛,48.87,1650.0,200.0,29.67,是,坡道平面,,贈送新台幣20萬元家電提貨?.預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2025-01-08,高雄市左營區華夏路４１１號六樓,住宅大樓(11層含以上有電梯),六層,二十七層,2房2廳2衛,49.54,2080.0,215.0,37.65,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2025-01-23,高雄市楠梓區大學二十六街４１９號,住宅大樓(11層含以上有電梯),一層,十五層,2房2廳2衛,43.34,1530.0,170.0,31.38,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-12-28,高雄市左營區民族一路１１０１巷１８號三樓,華廈(10層含以下有電梯),三層,八層,2房2廳2衛,35.49,1395.0,0.0,39.31,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-11-22,高雄市新興區八德一路１４６號三樓之１,住宅大樓(11層含以上有電梯),三層,十五層,3房2廳2衛,47.46,1762.0,253.0,31.8,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-11-04,高雄市鳳山區公園三街２號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,3房2廳2衛,54.85,1868.0,395.0,26.86,是,坡道平面,,贈送新台幣20萬元家電提貨卷.預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-10-28,高雄市三民區大豐二路２２５號八樓之１３,住宅大樓(11層含以上有電梯),八層,二十九層,3房2廳2衛,45.21,1535.0,203.0,29.46,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-09-15,高雄市三民區大豐二路２２５號二十四樓之７,住宅大樓(11層含以上有電梯),二十四層,二十九層,2房1廳1衛,27.43,992.0,125.0,31.61,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-09-21,高雄市左營區華夏路４１１號十六樓之６,住宅大樓(11層含以上有電梯),十六層,二十七層,2房2廳2衛,48.26,2255.0,250.0,41.55,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-08-06,高雄市三民區大豐二路２２５號十四樓之１２,住宅大樓(11層含以上有電梯),十四層,二十九層,3房1廳2衛,32.69,1183.0,130.0,32.21,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-08-11,高雄市三民區大豐二路２２５號二十五樓之１２,住宅大樓(11層含以上有電梯),二十五層,二十九層,3房1廳2衛,32.69,1250.0,138.0,34.02,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-08-22,高雄市左營區華夏路４１１號十七樓之２,住宅大樓(11層含以上有電梯),十七層,二十七層,2房2廳2衛,48.17,2108.0,215.0,39.3,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-08-06,高雄市左營區華夏路４１１號二十樓之１,住宅大樓(11層含以上有電梯),二十層,二十七層,1房2廳2衛,37.66,1735.0,200.0,40.76,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-08-06,高雄市楠梓區學專路５７７號十一樓,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,47.97,1790.0,215.0,32.83,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),仁武區,2024-08-20,高雄市仁武區京吉三路４９號十樓,住宅大樓(11層含以上有電梯),十層,十五層,2房2廳2衛,43.84,1488.0,190.0,29.61,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-08-25,高雄市鳳山區頂新一街９７號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,2房2廳2衛,42.27,1210.0,170.0,24.6,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-07-13,高雄市新興區八德一路１３６號十樓之５,住宅大樓(11層含以上有電梯),十層,十五層,3房2廳2衛,39.99,1700.0,253.0,36.18,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-07-05,高雄市三民區大豐二路２２５號七樓之５,住宅大樓(11層含以上有電梯),七層,二十九層,3房2廳2衛,50.14,1766.0,213.0,30.97,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-07-10,高雄市三民區大豐二路２２５號二十二樓之８,住宅大樓(11層含以上有電梯),二十二層,二十九層,2房1廳1衛,26.72,919.0,125.0,29.72,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-07-20,高雄市三民區大豐二路２２５號二十八樓之１０,住宅大樓(11層含以上有電梯),二十八層,二十九層,2房1廳2衛,28.08,1056.0,130.0,32.98,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-07-13,高雄市左營區華夏路４１１號二十三樓之８,住宅大樓(11層含以上有電梯),二十三層,二十七層,1房2廳2衛,23.69,1288.0,0.0,54.37,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-07-01,高雄市左營區華夏路４１１號十五樓,住宅大樓(11層含以上有電梯),十五層,二十七層,2房2廳2衛,48.92,2180.0,220.0,40.07,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-07-07,高雄市楠梓區學專路５６３號十一樓,住宅大樓(11層含以上有電梯),十一層,十五層,2房2廳2衛,36.29,1190.0,100.0,30.04,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-07-13,高雄市鳳山區福誠五街５９號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,3房1廳2衛,32.91,810.0,165.0,19.6,是,坡道平面,,1.總價含地上權標的價款226萬元.；建物坐落地號：福誠段15地號；地上權房屋；預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-07-27,高雄市楠梓區右昌街３５６號十一樓之３,住宅大樓(11層含以上有電梯),十一層,十五層,2房1廳2衛,54.73,1660.0,135.0,27.86,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-07-21,高雄市鳳山區頂新一街１０７號二樓,住宅大樓(11層含以上有電梯),二層,十五層,3房2廳3衛,63.91,1615.0,170.0,22.61,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-09,高雄市鳳山區北文街３２號五樓,住宅大樓(11層含以上有電梯),五層,十五層,3房2廳2衛,49.28,1558.0,200.0,27.56,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鹽埕區,2024-06-19,高雄市鹽埕區公園二路１８５號十一樓之３,住宅大樓(11層含以上有電梯),十一層,十五層,2房2廳1衛,22.63,995.0,0.0,43.97,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-06-21,高雄市三民區大豐二路２２５號十九樓之８,住宅大樓(11層含以上有電梯),十九層,二十九層,2房1廳1衛,20.76,758.0,0.0,36.51,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-06-14,高雄市三民區大豐二路２２５號十八樓之７,住宅大樓(11層含以上有電梯),十八層,二十九層,2房1廳1衛,21.47,808.0,0.0,37.63,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-06-12,高雄市三民區大豐二路２２５號二十樓之７,住宅大樓(11層含以上有電梯),二十層,二十九層,2房1廳1衛,21.47,819.0,0.0,38.15,否,,,有讓渡情形預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-06-12,高雄市三民區大豐二路２２５號二十八樓之１２,住宅大樓(11層含以上有電梯),二十八層,二十九層,3房1廳2衛,32.69,1228.0,138.0,33.34,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-26,高雄市左營區華夏路４１１號八樓之３,住宅大樓(11層含以上有電梯),八層,二十七層,2房2廳2衛,42.28,1608.0,190.0,33.54,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-22,高雄市左營區華夏路４１１號十三樓之３,住宅大樓(11層含以上有電梯),十三層,二十七層,2房2廳2衛,42.28,1792.0,210.0,37.42,是,坡道平面,,1141017另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-12,高雄市左營區華夏路４１１號九樓之３,住宅大樓(11層含以上有電梯),九層,二十七層,2房2廳2衛,42.28,1670.0,210.0,34.53,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-06-22,高雄市三民區大豐二路２２５號十六樓之１１,住宅大樓(11層含以上有電梯),十六層,二十九層,3房2廳2衛,49.5,1782.0,203.0,31.9,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-08,高雄市左營區華夏路４１１號十一樓之７,住宅大樓(11層含以上有電梯),十一層,二十七層,2房2廳2衛,45.5,1895.0,210.0,37.03,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-18,高雄市左營區華夏路４１１號十一樓之５,住宅大樓(11層含以上有電梯),十一層,二十七層,1房2廳1衛,21.86,933.0,0.0,42.68,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-07,高雄市左營區華夏路４１１號十四樓之５,住宅大樓(11層含以上有電梯),十四層,二十七層,1房2廳1衛,21.86,955.0,0.0,43.69,否,,,1141229另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-19,高雄市左營區華夏路４１１號九樓之５,住宅大樓(11層含以上有電梯),九層,二十七層,1房2廳1衛,21.86,1010.0,0.0,46.2,否,,,預售屋、或土地及建物分件登記案件；
